clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
ACME ORTHOPAEDICS (MOUNT ELIZABETH),Specialist,4.0-4.4,"38 IRRAWADDY ROAD, #05-36 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563",69566588,ORTHOPAEDIC SURGERY,Island Orthopaedics (Mount Elizabeth Novena),4.4,20,https://maps.google.com/?cid=1099217665912418416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322168,103.84419109999999,matched,low,0.799,329563,329563,"Mount Elizabeth, 38 Irrawaddy Rd, #05-46/47 Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address partially matches
ASIA ARTHRITIS & RHEUMATOLOGY CENTRE,Specialist,4.0-4.4,3 MOUNT ELIZABETH #05-03 MOUNT ELIZABTH MEDICAL CENTRE SINGAPORE 228510,6235 3909,RHEUMATOLOGY,Asia Arthritis & Rheumatology Centre - Dr Annie Law | Senior Rheumatologist | Lupus Treatment Singapore,4.4,25,https://maps.google.com/?cid=11707002123303056076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,address_only,medium,0.718,228510,228510,"3 Mount Elizabeth, #12-04 Medical Centre, Singapore 228510",postal code matches; clinic name differs; address closely matches
BJIOS ORTHOPAEDICS,Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #13- 18 FARRER PARK MEDICAL CENTRE CONNEXION SINGAPORE 217562,69086933,ORTHOPAEDIC,BJIOS Orthopaedics,4.2,14,https://maps.google.com/?cid=12326081494100678847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3125086,103.85440849999999,matched,low,1.0,217562,217562,"1 Farrer Park Station Rd, #13-15/16/17, #13-18/19/20 Farrer Park Medical, Singapore 217562",postal code matches; clinic name closely matches; address closely matches
CHUA EYE SURGERY PTE LTD,Specialist,4.0-4.4,6 NAPIER RD #09-02/03 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64792300,OPHTHALMOLOGY,Eye Surgeons @ Napier,4.2,19,https://maps.google.com/?cid=9624228556765630877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,address_only,medium,0.655,258499,258499,"6 Napier Rd, #05-05 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address closely matches
COLORECTAL CLINIC ASSOCIATES PTE. LTD. (PARKWAY EAST),Specialist,4.0-4.4,321 JOO CHIAT PLACE #05-08 PARKWAY EAST HOSPITAL SINGAPORE 427990,66439922,GENERAL SURGERY,Colorectal Clinic Associates @ Parkway East Hospital,4.4,7,https://maps.google.com/?cid=16690962858482462990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.315115,103.908766,needs_review,high,0.557,427990,427989,"319 Joo Chiat Pl, #05-08 Parkway East Hospital Medical Centre, Singapore 427989",postal code differs; clinic name closely matches; address closely matches
CENTRE FOR ORTHOPAEDICS AND HIP AND KNEE SURGERY PTE LTD (PARKWAY EAST),Specialist,4.0-4.4,319 JOO CHIAT PLACE #05-06/07 PARKWAY EAST MEDICAL CENTRE SINGAPORE 427989,63482605,ORTHOPAEDIC,Centre For Orthopaedics & Hip & Knee Surgery Pte. Ltd.,4.3,3,https://maps.google.com/?cid=9314476929456854212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3150169,103.909313,matched,low,0.802,427989,427989,"319 Joo Chiat Pl, Singapore 427989",postal code matches; clinic name closely matches; address partially matches
CENTRE FOR SPORTS AND SHOULDER AND ELBOW SURGERY PTE LTD (PARKWAY EAST),Specialist,4.0-4.4,319 JOO CHIAT PLACE #05-06/07 PARKWAY EAST SINGAPORE 427989,6348 2605,ORTHOPAEDIC,Centre for Sports and Shoulder and Elbow Surgery,4.3,17,https://maps.google.com/?cid=13774244653921115726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3151378999999999,103.909404,matched,low,0.862,427989,427989,"319 Joo Chiat Place, #05-06/07 Parkway East Medical Centre, Singapore 427989",postal code matches; clinic name closely matches; address closely matches
CENTRE FOR SPINE AND ORTHOPAEDIC SURGERY PTE LTD (PARKWAY EAST),Specialist,4.0-4.4,319 JOO CHIAT PLACE #05-06/07 PARKWAY EAST MEDICAL CENTRE SINGAPORE 427989,66845828,ORTHOPAEDIC,Centre For Orthopaedics & Hip & Knee Surgery Pte. Ltd.,4.3,3,https://maps.google.com/?cid=9314476929456854212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3150169,103.909313,name_match_address_partial,medium,0.726,427989,427989,"319 Joo Chiat Pl, Singapore 427989",postal code matches; clinic name partially matches; address partially matches
SEMA MEDICAL CENTRE,Specialist,4.0-4.4,10 SINARAN DRIVE #09-20 SQUARE 2 SINGAPORE 307506,65133156,ORTHOPAEDIC,Novena Medical Center Family Clinic,4.2,42,https://maps.google.com/?cid=3380871746389596090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,address_only,medium,0.694,307506,307506,"10 Sinaran Dr, Singapore 307506",postal code matches; clinic name differs; address closely matches
COLORECTAL PRACTICE (NOVENA),Specialist,4.0-4.4,38 IRRAWADDY ROAD #10-31 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62661226,GENERAL SURGERY,Colorectal Practice (Novena),4.2,16,https://maps.google.com/?cid=3022497487413813707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3220349,103.8444787,matched,low,1.0,329563,329563,"38 Irrawaddy Rd, #10-31 Mount Elizabeth Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
CENTRE FOR HAND RECONTRUCTIVE MICROSURGERY (ORCHARD) PTE LTD,Specialist,4.0-4.4,290 ORCHARD ROAD #09-09 PARAGON MEDICAL SUITES SINGAPORE 238859,67339093,HAND SURGERY,"Centre for Hand And Reconstructive Microsurgery (CHARMS) Orchard, Paragon | Dr. Lim Beng Hai",4,26,https://maps.google.com/?cid=13227181364059585099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3039053999999999,103.8355763,name_match_address_partial,medium,0.743,238859,238859,"#09-08 Medical Suites (CHARMS@Paragon, 290 Orchard Rd, Singapore 238859",postal code matches; clinic name partially matches; address partially matches
CENTRE FOR HAND RECONTRUCTIVE MICROSURGERY (EAST) PTE LTD,Specialist,4.0-4.4,3 MOUNT ELIZABETH #06-05 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67338273,HAND SURGERY,Centre for Hand And Reconstructive MicroSurgery (East) Pte Ltd,4.3,6,https://maps.google.com/?cid=7217624529153146351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,matched,low,0.937,228510,228510,"#06-05, 3 Mount Elizabeth, Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
CARDIAC CARE PARTNERS,Specialist,4.0-4.4,3 MOUNT ELIZABETH #10-10 MOUNT ELIZABTH MEDICAL CENTRE SINGAPORE 228510,8899 5385,CARDIOLOGY,Specialist Care Group,4.4,18,https://maps.google.com/?cid=15538198820977807495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,address_only,medium,0.644,228510,228510,"3 Mount Elizabeth, #11-10 Medical Centre, Singapore 228510",postal code matches; clinic name differs; address closely matches
"DR JONATHAN LEE HAND, WRIST AND UPPER LIMB SURGERY",Specialist,4.0-4.4,3 MT ELIZABETH #12-08 MT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,68368382,HAND SURGERY,"Dr. Jonathan Lee Hand, Wrist and Upper Limb Surgery | Hand Surgery Specialist",4.4,91,https://maps.google.com/?cid=17366560011289404743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3045666,103.83546059999999,matched,low,0.888,228510,228510,"3 Mount Elizabeth, Suite 12-08 Medical Centre, Singapore 228510",postal code matches; clinic name partially matches; address closely matches
DERMATOLOGY ASSOCIATES (CONNEXION),Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #12-02 CONNEXION SINGAPORE 217562,66046778,DERMATOLOGY,Dermatology Associates (Connexion),4.4,17,https://maps.google.com/?cid=12606824764952144298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3123641,103.8538825,matched,low,0.996,217562,217562,"1 Farrer Park Station Rd, #12-02 Farrer Park Medical Centre, Singapore 217562",postal code matches; clinic name closely matches; address closely matches
"ENDOSCOPY, VEINS & PILES CENTRE",Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #13-13 CONNEXION SINGAPORE 217562,64436240,GASTROENTEROLOGY,"Endoscopy, Veins & Piles Centre",4.2,6,https://maps.google.com/?cid=6081925982582776472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,1.0,217562,217562,"1 Farrer Park Station Rd, #13-13, Connexion 217562",postal code matches; clinic name closely matches; address closely matches
EAGLE EYE CENTRE @ MT ELIZABETH ORCHARD,Specialist,4.0-4.4,3 MOUNT ELIZABETH #08-08 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,6836 0001,OPHTHALMOLOGY,Eagle Eye Centre @ Mt Elizabeth Orchard,4.1,56,https://maps.google.com/?cid=4953945719381726409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,matched,low,1.0,228510,228510,"3 Mount Elizabeth, #08-08 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
EAGLE EYE CENTRE @ MT ELIZABETH NOVENA,Specialist,4.0-4.4,38 IRAWADDY ROAD #08-22/23/24 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6570 1000,OPHTHALMOLOGY,Eagle Eye Centre @ Mt Elizabeth Novena,4.1,91,https://maps.google.com/?cid=8006784335028635017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,1.0,329563,329563,"38 Irrawaddy Road Mount Elizabeth Novena Specialist Centre #08-22/23/24, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
EYE SURGEONS @ NAPIER,Specialist,4.0-4.4,6 NAPIER ROAD #06-19 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64746711,OPHTHALMOLOGY,Eye Surgeons @ Napier,4.2,19,https://maps.google.com/?cid=9624228556765630877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,matched,low,1.0,258499,258499,"6 Napier Rd, #05-05 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name closely matches; address closely matches
EAGLE AESTHETICS & SURGERY (NOVENA),Specialist,4.0-4.4,38 IRRAWADDY ROAD #06-36 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62622766/62296558,OPHTHALMOLOGY,Eagle Eye Centre @ Mt Elizabeth Novena,4.1,91,https://maps.google.com/?cid=8006784335028635017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,address_only,medium,0.67,329563,329563,"38 Irrawaddy Road Mount Elizabeth Novena Specialist Centre #08-22/23/24, Singapore 329563",postal code matches; clinic name differs; address closely matches
FOCAL EYE CENTRE,Specialist,4.0-4.4,38 IRRAWADDY ROAD #10-21 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,63398936,OPHTHALMOLOGY,Focal Eye Centre,4.4,19,https://maps.google.com/?cid=14449725815013859989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,1.0,329563,329563,"38 Irrawaddy Rd, #10-21 Mt Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
FEM SURGERY @ MT ALVERNIA,Specialist,4.0-4.4,820 THOMSON ROAD #07-54 MT ALVERNIA HOSPITAL MEDICAL CENTRE D SINGAPORE 574623,62598880,GENERAL SURGERY,FeM Surgery @ Alvernia,4.3,6,https://maps.google.com/?cid=3989454385721725619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3416492,103.8385259,matched,low,0.933,574623,574623,"820 Thomson Road #07-54 Mount Alvernia Hospital Medical Centre D, 820 Thomson Rd, Singapore 574623",postal code matches; clinic name closely matches; address closely matches
FEM SURGERY @ FARRER,Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #11-19 CONNEXION SINGAPORE 217562,69707866,GENERAL SURGERY,FeM Surgery @ Farrer,4,1,https://maps.google.com/?cid=8833840153155038654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,matched,low,1.0,217562,217562,"1 Farrer Park Station Rd, #11-19, Connexion 217562",postal code matches; clinic name closely matches; address closely matches
GOH MINGHUI ENDOSCOPY & SURGERY,Specialist,4.0-4.4,10 SINARAN DRIVE #11-11 NOVEMA MEDICAL CENTRE SINGAPORE 307506,62619008,GENERAL SURGERY,Goh Minghui Endoscopy & Surgery,4.2,5,https://maps.google.com/?cid=8719024707608812774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3211072,103.8443378,matched,low,0.991,307506,307506,"10 Sinaran Dr, #11-11, Singapore 307506",postal code matches; clinic name closely matches; address partially matches
ISLAND ORTHOPAEDIC CONSULTANTS PTE LTD (MOUNT ELIZABETH),Specialist,4.0-4.4,3 MT ELIZABETH #05-08 MT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,64745488 / 67375683,ORTHOPAEDIC,Island Orthopaedics (Mount Elizabeth Hospital),4.3,12,https://maps.google.com/?cid=1056874214022842608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3049496999999999,103.835473,name_match_address_partial,medium,0.758,228510,228510,"3 Mount Elizabeth, #05-08 Hospital, Singapore 228510",postal code matches; clinic name partially matches; address partially matches
ISLAND ORTHOPAEDIC CONSULTANTS PTE LTD (MOUNT ALVERNIA),Specialist,4.0-4.4,820 THOMSON ROAD #01-03 MT ALVERNIA MEDICAL CENTRE SINGAPORE 574623,63560588,ORTHOPAEDIC,Island Orthopaedics (Mount Alvernia Hospital),4.4,37,https://maps.google.com/?cid=16320173827374597409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3419101999999998,103.8378214,name_match_address_partial,medium,0.715,574623,574623,"Mount Alvernia Hospital, Annexe A, Thomson Rd, #01-01/02, Singapore 574623",postal code matches; clinic name partially matches; address differs
ICON CANCER CENTRE FARRER PARK,Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #09-13 TO 20 FARRER PARK MEDICAL CENTRE SINGAPORE 217562,66049919,ONCOLOGY,Icon Cancer Centre Farrer Park,4.3,12,https://maps.google.com/?cid=11560785681488607509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3120903,103.8538449,matched,low,1.0,217562,217562,"1 Farrer Park Station Rd, #09-13 to 20, Farrer Park Medical Centre, Connexion, Singapore 217562",postal code matches; clinic name closely matches; address closely matches
INTERNATIONAL EYE CLINIC,Specialist,4.0-4.4,3 MOUNT ELIZABETH #06-04 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67356066,OPHTHALMOLOGY,International Eye Clinic,4,8,https://maps.google.com/?cid=6284337160457512340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3049682,103.8357209,matched,low,1.0,228510,228510,"3 Mount Elizabeth, #06-04 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
THE CARDIO CLINIC @ MOUNT ELIZABETH,Specialist,4.0-4.4,3 MOUNT ELIZABETH #15-15 MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510,63227873,CARDIOLOGY,The Cardio Clinic @ Orchard,4,4,https://maps.google.com/?cid=12069700330957192264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055812,103.8354779,name_match_address_partial,medium,0.778,228510,228510,"3 Mount Elizabeth, #15-15 Medical Centre, Singapore 228510",postal code matches; clinic name partially matches; address closely matches
JULIAN LEE EAR NOSE THROAT SPECIALIST,Specialist,4.0-4.4,38 IRRAWADDY ROAD #06-62 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6250 2262,EAR NOSE THROAT,Julian Lee Ear Nose Throat Specialist,4.1,14,https://maps.google.com/?cid=8343128153800124174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,1.0,329563,329563,"38 Irrawaddy Road #06-62 Mount Elizabeth, Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
SOG K W LEE CLINIC & SURGERY FOR WOMEN,Specialist,4.0-4.4,6 NAPIER RD #08-15 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64711233,OBSTETRICS & GYNAECOLOGY,SOG - KW Lee Clinic for Women,4.3,16,https://maps.google.com/?cid=3027637146446510784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3071113,103.8203034,matched,low,0.906,258499,258499,"6 Napier Rd, #08-15/16 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name closely matches; address closely matches
KIDNEY HEALTH ASIA,Specialist,4.0-4.4,3 MOUNT ELIZABETH #06-10 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,83289806,RENAL MEDICINE,Kidney Health Asia,4,4,https://maps.google.com/?cid=1076714597814682102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3044467,103.8352354,matched,low,1.0,228510,228510,"3 Mount Elizabeth, #06-10 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
MY EYE SPECIALIST & RETINA SURGEON,Specialist,4.0-4.4,101 IRRAWADDY ROAD #18-13/14 ROYAL CARE MEDICAL CENTRE SINGAPORE 329565,62508421,OPHTHALMOLOGY,My Eye Specialist & Retina Surgeon,4.1,22,https://maps.google.com/?cid=10869686427314845649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206053000000002,103.84323719999999,matched,low,1.0,329565,329565,"101 Irrawaddy Rd, #18-13/14/ 11 Royal Square Medical Centre, Singapore 329565",postal code matches; clinic name closely matches; address closely matches
MELANIE SEAH BREAST SPECIALIST,Specialist,4.0-4.4,1 FARRER PARK STATION ROAD #12-07 CONNEXION SINGAPORE 217562,62442668,GENERAL SURGERY,Melanie Seah Breast Specialist,4.2,10,https://maps.google.com/?cid=12981916957113732927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3223643999999999,103.8449438,needs_review,high,0.615,217562,329563,"38 Irrawaddy Rd, #06-36 Mount Elizabeth Novena Medical Centre, Singapore 329563",postal code differs; clinic name closely matches; address differs
