clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
PARKWAY SHENTON MEDICAL GROUP (CLEMENTI),GP,<4.0 / no rating,BLK 451 CLEMENTI AVENUE 3 #01-309 SINGAPORE 120451,67739150,,"Parkway Shenton Medical Clinic, Clementi Central",3.9,91,https://maps.google.com/?cid=3074961370653166103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3126423999999999,103.76562249999999,matched,low,0.844,120451,120451,"451 Clementi Ave 3, #01-309, Singapore 120451",postal code matches; clinic name partially matches; address closely matches
EH MEDICAL FAMILY CLINIC (BUKIT BATOK),GP,<4.0 / no rating,BLK 292 BUKIT BATOK EAST AVENUE 6 #01-07 SINGAPORE 650292,62551368,,EH Medical Family Clinic (Bukit Batok),3.4,132,https://maps.google.com/?cid=14125934707578980997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3445555000000002,103.7554385,matched,low,1.0,650292,650292,"01-07 Bukit Batok East Ave 6, Blk 292, Singapore 650292",postal code matches; clinic name closely matches; address closely matches
DA CLINIC @ POTONG PASIR,GP,<4.0 / no rating,51 UPPER SERANGOON ROAD #01-53 THE POIZ CENTRE SINGAPORE 347697,31650139,,DA Clinic @ Potong Pasir,3.7,207,https://maps.google.com/?cid=699736102928972891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3316048999999999,103.8684693,matched,low,1.0,347697,347697,"51, #01-53 Upper Serangoon Rd, The Poiz Centre, Singapore 347697",postal code matches; clinic name closely matches; address closely matches
IDOC CLINIC (HONG KAH),GP,<4.0 / no rating,BLK 502 JURONG WEST AVENUE 1 #01-813 SINGAPORE 640502,69099516,,iDOC Clinic (Hong Kah),3.4,50,https://maps.google.com/?cid=9394160878471032046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3505036,103.7181181,matched,low,1.0,640502,640502,"502 Jurong West Ave 1, #01-813, Singapore 640502",postal code matches; clinic name closely matches; address closely matches
THE OLIVE TREE FAMILY CLINIC & SURGERY PTE LTD,GP,<4.0 / no rating,BLK 303 ANCHORVALE LINK #01-02 SINGAPORE 540303,63888697,,The Olive Tree Family Clinic & Surgery,3,139,https://maps.google.com/?cid=9942253267728093201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3870376000000002,103.8904051,matched,low,0.91,540303,540303,"303 Anchorvale Link, Singapore 540303",postal code matches; clinic name closely matches; address closely matches
1 MEDICAL TECK GHEE,GP,<4.0 / no rating,BLK 410 ANG MO KIO AVENUE 10 #01-837 TECK GHEE SQUARE SINGAPORE 560410,62517030,,1 Medical Teck Ghee,3.5,121,https://maps.google.com/?cid=18171327030221159509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3626873,103.854642,matched,low,1.0,560410,560410,"410 Ang Mo Kio Ave 10, #01-837, Singapore 560410",postal code matches; clinic name closely matches; address closely matches
ROYAL CARE MEDICAL YISHUN GROVE,GP,<4.0 / no rating,BLK 675 YISHUN AVENUE 4 #01-07 SINGAPORE 760675,68152990,,Royal Care Medical Yishun Grove,2.6,28,https://maps.google.com/?cid=17350359882370648000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4200929999999998,103.8435275,matched,low,1.0,760675,760675,"675 Yishun Ave 4, #01-07, Singapore 760675",postal code matches; clinic name closely matches; address closely matches
CENTRAL 24-HR CLINIC (TAMPINES),GP,<4.0 / no rating,BLK 201D TAMPINES STREET 21 #01-1151 SINGAPORE 524201,69687001,,Central 24-Hr Clinic (Tampines) - CHAS | GP Clinic | 24 小时 诊所,2.7,658,https://maps.google.com/?cid=10969266973733311725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3520816999999998,103.9540207,matched,low,0.884,524201,524201,"201D Tampines St. 21, #01-1151, Singapore 524201",postal code matches; clinic name partially matches; address closely matches
PARKWAY SHENTON MEDICAL GROUP (ROBINSON),GP,<4.0 / no rating,50 ROBINSON ROAD #01-03 ROBINSON SUITES SINGAPORE 068882,62223626,,"Parkway Shenton Medical Clinic, Robinson Road",3.6,42,https://maps.google.com/?cid=1475872604048177046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2808209,103.8498338,matched,low,0.834,068882,068882,"50 Robinson Rd, #01-03, Singapore 068882",postal code matches; clinic name partially matches; address closely matches
DA CLINIC @ AMK,GP,<4.0 / no rating,BLK 525 ANG MO KIO AVENUE 10 #01-2407 CHENG SAN CENTRE SINGAPORE 560525,31650147,,DA Clinic @ Ang Mo Kio,3,433,https://maps.google.com/?cid=17247268310393413763&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3728202999999999,103.8539128,matched,low,0.856,560525,560525,"525 Ang Mo Kio Ave 10, #01-2407 Cheng San Centre, Singapore 560525",postal code matches; clinic name partially matches; address closely matches
MYDOCTOR@ADMIRALTY,GP,<4.0 / no rating,BLK 693 WOODLANDS AVENUE 6 #01-03 SINGAPORE 730693,69098365,,My Doctor @ Admiralty,3.5,128,https://maps.google.com/?cid=584461093558095455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4381378,103.8035823,matched,low,0.966,730693,730693,"693 Woodlands Ave 6, #01-03, Singapore 730693",postal code matches; clinic name closely matches; address closely matches
THE RAFFLESIAN CLINIC & SURGERY,GP,<4.0 / no rating,10 SINARAN DRIVE #11-06 NOVENA MEDICAL CENTRE SINGAPORE 307506,63382740,,The Rafflesian Clinic & Surgery,2.1,12,https://maps.google.com/?cid=10990703550700464435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,matched,low,0.991,307506,307506,"10 Sinaran Dr, #11-06, Singapore 307506",postal code matches; clinic name closely matches; address partially matches
STANFORD MEDICAL CLINIC AND SURGERY,GP,<4.0 / no rating,BLK 152 SERANGOON NORTH AVENUE 1 #01-308 SINGAPORE 550152,62801472,,Stanford Medical Clinic & Surgery,3.6,51,https://maps.google.com/?cid=10251282710454777629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3694323,103.8730204,matched,low,0.907,550152,550152,"152 Serangoon North Ave 1, #01-308 Serangoon North Village, Singapore 550152",postal code matches; clinic name closely matches; address closely matches
DR JOYCE & PARTNERS FAMILY CLINIC,GP,<4.0 / no rating,BLK 224A SUMANG LANE #01-01 MATILDA EDGE SINGAPORE 821224,69267607 /81395130,,Dr Joyce & Partners Family Clinic (Lady Doctor),3.7,115,https://maps.google.com/?cid=1914372260674185707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4021331,103.8926374,matched,low,0.902,821224,821224,"224A Sumang Ln, #01-01, Singapore 821224",postal code matches; clinic name closely matches; address closely matches
PARKWAY SHENTON MEDICAL GROUP (SERANGOON),GP,<4.0 / no rating,263 SERANGOON CENTRE DRIVE #01-59 SINGAPORE 550263,64876580,,"Parkway Shenton Medical Clinic, Serangoon Central",3.7,103,https://maps.google.com/?cid=15953322702350131958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3539899,103.8719599,matched,low,0.849,550263,550263,"Blk 263 Serangoon Central Drive, #01-59, Singapore 550263",postal code matches; clinic name partially matches; address closely matches
TOWN HALL CLINIC (ALEXANDRA RD),GP,<4.0 / no rating,438C ALEXANDRA ROAD #01-01 ALEXANDRA TECHNOPARK SINGAPORE 119976,"62788088, 62788089 , 62788090 (Vanessa)",,Town Hall Clinic,3.8,10,https://maps.google.com/?cid=2033393924909412911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2774598,103.8001353,matched,low,0.803,119976,119976,"438C Alexandra Rd, #01-01 The Hub, Alexandra Technopark, Singapore 119976",postal code matches; clinic name partially matches; address closely matches
SHENTON MEDICAL GROUP (TOA PAYOH),GP,<4.0 / no rating,184 Toa Payoh Central #01-366 Singapore 310184,62590991,,"Parkway Shenton Medical Clinic, Toa Payoh",3.5,49,https://maps.google.com/?cid=16720427382492113503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3327369999999998,103.8496783,matched,low,0.834,310184,310184,"184 Toa Payoh Central, #01-366, Singapore 310184",postal code matches; clinic name partially matches; address closely matches
PINNACLE FAMILY CLINIC (SERANGOON NORTH),GP,<4.0 / no rating,BLK 518 SERANGOON NORTH AVENUE 4 #B1-208 SINGAPORE 550518,62193910,,Pinnacle Family Clinic (Serangoon North),2.8,61,https://maps.google.com/?cid=8909885097122584912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3715827,103.8741202,matched,low,1.0,550518,550518,"Blk 518 Serangoon North Ave 4, #B1-208, Singapore 550518",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC CLEMENTI),GP,<4.0 / no rating,BLK 449 CLEMENTI AVE 3 #01-241 LOT C SINGAPORE 120449,69709300,,HMI OneCare Clinic Clementi,3.7,99,https://maps.google.com/?cid=12488546059697404792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3134143,103.7648974,matched,low,0.823,120449,120449,"449 Clementi Ave 3, #01-241, Lot C, Singapore 120449",postal code matches; clinic name partially matches; address closely matches
TRINITY MEDICAL & AESTHETIC CLINIC PTE LTD (SIMEI),GP,<4.0 / no rating,BLK 151 SIMEI STREET #01-33 SINGAPORE 520151,62602822,,Trinity Medical & Aesthetic Clinic,3.1,61,https://maps.google.com/?cid=14030198225034295074&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3458472,103.9572905,matched,low,0.85,520151,520151,"151 Simei Street 1, #01-33 Block 151, Singapore 520151",postal code matches; clinic name closely matches; address closely matches
DA CLINIC @ SIMEI,GP,<4.0 / no rating,BLK 248 SIMEI STREET 3 #01-128 MULTI STOREY CAR PARK SINGAPORE 520248,65881322,,DA Clinic @ Simei,3.8,156,https://maps.google.com/?cid=10796127516303616190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.343632,103.95365319999999,matched,low,0.985,520248,520248,"248 Simei St 3, #01-128, Singapore 520248",postal code matches; clinic name closely matches; address partially matches
TANG FAMILY CLINIC,GP,<4.0 / no rating,84 JALAN JURONG KECHIL SINGAPORE 598593,64680118,,Tang Family Clinic,3.5,82,https://maps.google.com/?cid=6937228600688501422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3404741,103.7731292,matched,low,1.0,598593,598593,"84 Jln Jurong Kechil, Singapore 598593",postal code matches; clinic name closely matches; address closely matches
NEW HEALTH FAMILY CLINIC,GP,<4.0 / no rating,BLK 108 DEPOT ROAD #01-08 SINGAPORE 100108,62786200,,New Health Family Clinic,2.6,45,https://maps.google.com/?cid=8480152884183703322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.281339,103.81030159999999,matched,low,1.0,100108,100108,"#01-08 Depot Rd, Block 108, Singapore 100108",postal code matches; clinic name closely matches; address closely matches
HEALTHWAY MEDICAL (YISHUN AVE 6),GP,<4.0 / no rating,BLK 461 YISHUN AVENUE 6 #01-05 SINGAPORE 760461,62354824,,Healthway Medical (Yishun Ave 6),3.2,113,https://maps.google.com/?cid=5736951774818790428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4283808,103.8498212,matched,low,1.0,760461,760461,"Yishun Ave 6, #01-05, Singapore 760461",postal code matches; clinic name closely matches; address closely matches
UNION CLINIC & SURGERY,GP,<4.0 / no rating,BLK 722 CLEMENTI WEST ST 2 #01-168 SINGAPORE 120722,67770783,,Union Clinic & Surgery,2.2,35,https://maps.google.com/?cid=9774531420331139792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3029164,103.7639627,matched,low,1.0,120722,120722,"722 Clementi West Street 2, #01-168, Singapore 120722",postal code matches; clinic name closely matches; address closely matches
MACPHERSON MEDICAL CLINIC,GP,<4.0 / no rating,BLK 78 CIRCUIT ROAD #01-488 SINGAPORE 370078,67463913,,Macpherson Medical Clinic,2.9,20,https://maps.google.com/?cid=13276557185450139332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3277002999999998,103.8852464,matched,low,1.0,370078,370078,"78 Circuit Rd, #01-488, Singapore 370078",postal code matches; clinic name closely matches; address closely matches
OUR FAMILY PHYSICIAN CLINIC & SURGERY,GP,<4.0 / no rating,BLK 829 TAMPINES ST 81 #01-292 SINGAPORE 520829,67850147,,Our Family Physician Clinic & Surgery,3.7,145,https://maps.google.com/?cid=881460081342231712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.349197,103.93507,matched,low,1.0,520829,520829,"829 Tampines Street 81, #01-292, Singapore 520829",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (BUKIT BATOK),GP,<4.0 / no rating,BLK 164 BUKIT BATOK STREET 11 #01-152 SINGAPORE 650164,68732458,,HeartlandHealth Bukit Batok,3.3,38,https://maps.google.com/?cid=9535305793703997640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3480206,103.7432813,matched,low,0.98,650164,650164,"164 Bukit Batok Street 11, #01-152, Singapore 650164",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (MACPHERSON),GP,<4.0 / no rating,88 CIRCUIT ROAD #01-965 SINGAPORE 370088,65478840,,HeartlandHealth Circuit Road,3.4,48,https://maps.google.com/?cid=824621413157281889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3235356999999999,103.8858635,address_only,medium,0.757,370088,370088,"88 Circuit Rd, #01-965, Singapore 370088",postal code matches; clinic name differs; address closely matches
HEARTLAND HEALTH (JURONG WEST),GP,<4.0 / no rating,BLK 463 JURONG WEST STREET 41 #01-564 SINGAPORE 640463,68732420,,HeartlandHealth Jurong West,2.5,68,https://maps.google.com/?cid=16772891086881604023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3505934,103.72324809999999,matched,low,0.98,640463,640463,"463 Jurong West Street 41, #01-564, Singapore 640463",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (TOA PAYOH),GP,<4.0 / no rating,BLK 19 LORONG 7 TOA PAYOH #01-272 KIM KEAT PALM SINGAPORE 310019,62523858,,HeartlandHealth Kim Keat,3.1,50,https://maps.google.com/?cid=11970494742870632370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3352359999999999,103.8565218,name_match_address_partial,medium,0.756,310019,310019,"19 Lor 7 Toa Payoh, #01-272, Singapore 310019",postal code matches; clinic name partially matches; address closely matches
BRADDELL MEDICAL CLINIC (TOA PAYOH),GP,<4.0 / no rating,BLK 124 LORONG 1 TOA PAYOH #01-489 SINGAPORE 310124,62536288,,Braddell Medical Clinic,3.1,83,https://maps.google.com/?cid=8677781469221631084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3387540999999998,103.8450081,matched,low,0.872,310124,310124,"124 Lor 1 Toa Payoh, #01-489, Singapore 310124",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (REDHILL),GP,<4.0 / no rating,BLK 86 REDHILL CLOSE #01-600 SINGAPORE 150086,68733165,,HeartlandHealth Redhill,3.1,91,https://maps.google.com/?cid=6148309786509254296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2869161999999998,103.8189577,matched,low,0.967,150086,150086,"86 Redhill Cl, #01-600, Singapore 150086",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (66 LORONG 4 TOA PAYOH),GP,<4.0 / no rating,BLK 66 LORONG 4 TOA PAYOH #01-315 TOA PAYOH VISTA SINGAPORE 310066,62528223,,HeartlandHealth Toa Payoh,3.4,40,https://maps.google.com/?cid=13636923533009610675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.33503,103.8517454,matched,low,0.823,310066,310066,"66 Lor 4 Toa Payoh, #01-315, Singapore 310066",postal code matches; clinic name partially matches; address closely matches
VIVA MEDICAL CLINIC,GP,<4.0 / no rating,BLOCK 450A TAMPINES STREET 42 #01-356 SINGAPORE 521450,67828020,,Viva Medical Clinic,2.8,112,https://maps.google.com/?cid=3004809893687651164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3583568,103.9521154,matched,low,1.0,521450,521450,"450a Tampines Street 42, #01-356, Singapore 521450",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (TAMPINES),GP,<4.0 / no rating,BLK 730 TAMPINES STREET 71 #01-51 TAMPINES COURTVIEW SINGAPORE 520730,65887833,,HeartlandHealth Tampines,2.6,53,https://maps.google.com/?cid=6252596611355584022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3565701,103.93371739999999,matched,low,0.941,520730,520730,"730 Tampines Street 71, #01-51, Singapore 520730",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (WHAMPOA),GP,<4.0 / no rating,87 WHAMPOA DRIVE #01-869 SINGAPORE 320087,62521070,,HeartlandHealth Whampoa,2.5,77,https://maps.google.com/?cid=17334029183966473558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3233035,103.8557135,matched,low,0.978,320087,320087,"87 Whampoa Dr, #01-869, Singapore 320087",postal code matches; clinic name closely matches; address closely matches
HEARTLAND HEALTH (BEDOK),GP,<4.0 / no rating,59 UPPER CHANGI ROAD #01-1268 SINGAPORE 461059,64453100,,HeartlandHealth New Upper Changi,2.7,112,https://maps.google.com/?cid=16038275268205754041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3240539999999998,103.94063349999999,address_only,medium,0.75,461059,461059,"59 New Upper Changi Rd, #01-1276, Singapore 461059",postal code matches; clinic name differs; address closely matches
HEARTLAND HEALTH (BEDOK SOUTH),GP,<4.0 / no rating,18 BEDOK SOUTH ROAD #01-69 SINGAPORE 460018,62418812,,HeartlandHealth Bedok South,3.4,82,https://maps.google.com/?cid=1390101357339037820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3205035999999999,103.93474649999999,matched,low,0.971,460018,460018,"18 Bedok S Rd, #01-69, Singapore 460018",postal code matches; clinic name closely matches; address closely matches
CHUA MEDICAL CLINIC AND SURGERY,GP,<4.0 / no rating,BLK 642 BUKIT BATOK CENTAL #01-52 SINGAPORE 650642,69726948,,Chua Medical Clinic and Surgery,3.8,43,https://maps.google.com/?cid=11311351073010035990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3491058999999999,103.7516253,matched,low,1.0,650642,650642,"642 Bukit Batok Central, #01-52, Singapore 650642",postal code matches; clinic name closely matches; address closely matches
OGL MEDICAL QUEENSTOWN,GP,<4.0 / no rating,BLK 158 MEI LING STREET #01-92 MEI LING HEIGHTS SINGAPORE 140158,69098577/69090227,,OGL Medical Queenstown,,,https://maps.google.com/?cid=3683787766491105242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2926756,103.80253890000002,matched,low,0.993,140158,140158,"158 Mei Ling St, #01-92, Singapore 140158",postal code matches; clinic name closely matches; address closely matches
57 MEDICAL CLINIC (GEYLANG BAHRU),GP,<4.0 / no rating,BLOCK 57 GEYLANG BAHRU #01-3505 SINGAPORE 330057,6694 7078,,57 Medical Clinic (Geylang Bahru),3.8,68,https://maps.google.com/?cid=1380037622183251819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3235105999999999,103.8690506,matched,low,1.0,330057,330057,"57 Geylang Bahru, #01-3505 Ville, Singapore 330057",postal code matches; clinic name closely matches; address closely matches
DR CARE MEDICAL CLINIC,GP,<4.0 / no rating,BLK 18 JALAN MEMBINA #02-11 TIONG BAHRU COURT SINGAPORE 164018,86665500,,Dr. Care Medical Clinic (Tiong Bahru) 康仁诊所,3.9,69,https://maps.google.com/?cid=6259553383439951753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2854892999999998,103.8267767,matched,low,0.872,164018,164018,"Blk 18 Jln Membina, #02-11, Singapore 164018",postal code matches; clinic name partially matches; address closely matches
MUTUAL HEALTHCARE (COMPASSVALE),GP,<4.0 / no rating,BLK 205 COMPASSVALE LANE #01-53 SINGAPORE 541205,65473593,,Mutual Healthcare,2.7,41,https://maps.google.com/?cid=2060539494280466131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3858298999999998,103.8972852,matched,low,0.82,541205,541205,"205A Compassvale Ln, #01-53, Singapore 541205",postal code matches; clinic name partially matches; address closely matches
PROHEALTH MEDICAL GROUP @ BUKIT BATOK,GP,<4.0 / no rating,4 BUKIT BATOK STREET 41 #01-76 LE QUEST SINGAPORE 657991,69708330,,ProHealth Medical Group @Bukit Batok,2.5,92,https://maps.google.com/?cid=15448201326416301040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3557405999999999,103.7408842,matched,low,1.0,657991,657991,"4 Bukit Batok Street 41, #01-76 Le Quest Shopping Mall, Singapore 657991",postal code matches; clinic name closely matches; address closely matches
PINNACLE FAMILY CLINIC (PASIR RIS),GP,<4.0 / no rating,BLK 571 PASIR RIS STREET 53 #01-50 SINGAPORE 510571,62437338,,Pinnacle Family Clinic (Pasir Ris),3.9,170,https://maps.google.com/?cid=12259381523827125092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3731358999999999,103.9457151,matched,low,1.0,510571,510571,"571 Pasir Ris Street 53, #01-50 Block Block 571, Singapore 510571",postal code matches; clinic name closely matches; address closely matches
SECTORAL MEDICAL CENTRE @ 63 LOYANG WAY,GP,<4.0 / no rating,63 LOYANG WAY LOYANG INDUSTRIAL ESTATE SINGAPORE 508753,81120516,,SATA MIGRANT WORKER MEDICAL CENTER LOYANG,3.7,55,https://maps.google.com/?cid=16963108198040493854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3821667,103.9743563,address_only,medium,0.706,508753,508753,"63 Loyang Wy, Singapore 508753",postal code matches; clinic name differs; address partially matches
VIVA MEDICAL GROUP (CANBERRA PLAZA),GP,<4.0 / no rating,BLK 133 CANBERRA VIEW #02-14 CANBERRA PLAZA SINGAPORE 750133,69803368,,VIVA MEDICAL GROUP (CANBERRA PLAZA),2.7,85,https://maps.google.com/?cid=18057760258516602877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.443306,103.8305883,matched,low,1.0,750133,750133,"133 Canberra Vw, #02-14 Canberra Plaza, Singapore 750133",postal code matches; clinic name closely matches; address closely matches
BLISS MEDICAL CLINIC,GP,<4.0 / no rating,BLK 65 TELOK BLANGAH DRIVE #01-158 SINGAPORE 100065,69299026,,Bliss Medical Clinic,3.6,60,https://maps.google.com/?cid=14244416499902462088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2741756,103.8104415,matched,low,1.0,100065,100065,"Blk 65 Telok Blangah Dr, #01-158, Singapore 100065",postal code matches; clinic name closely matches; address closely matches
57 MEDICAL CLINIC (YISHUN),GP,<4.0 / no rating,BLK 618 YISHUN RING ROAD #01-3238 SINGAPORE 760618,66947078 (HQ) / 62353490,,57 Medical Clinic (Yishun),3.7,75,https://maps.google.com/?cid=16651334556888378287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4188026999999999,103.83561949999999,matched,low,1.0,760618,760618,"618 Yishun Ring Rd, #01-3238, Singapore 760618",postal code matches; clinic name closely matches; address closely matches
YAO MEDICAL CLINIC,GP,<4.0 / no rating,BLK 419 TAMPINES ST 41 #01-96 SINGAPORE 520419,67830232,,Yao Medical Clinic,3.6,21,https://maps.google.com/?cid=17914093806315735924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3578073000000002,103.94650419999999,matched,low,1.0,520419,520419,"419 Tampines Street 41, Singapore 520419",postal code matches; clinic name closely matches; address closely matches
INTEGRATED WELLNESS CLINIC,GP,<4.0 / no rating,8 SINARAN DR #05-04 NOVENA SPECIALIST CENTER SINGAPORE 307470,63390665,,Integrated Wellness Clinic (1doc i-wellness Clinic),3.8,225,https://maps.google.com/?cid=5463925803513268285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3203779,103.8448451,matched,low,0.856,307470,307470,"8 Sinaran Dr, #05-14 Novena Specialist Center, Singapore 307470",postal code matches; clinic name partially matches; address closely matches
